SEASON,CML,FISHING_DAYS.2022,DAYS_AT_SEA.2022,FISHERS.2022,VESSELS.2022,TRIPS.2022,HOURS_FISHED.2022,VESSEL.2022,ONAGA_KEPT.2022,ONAGA_AVG_LBS_PIECE.2022,ONAGA_EST_LBS_KEPT.2022,ONAGA_AVG_PRICE_LB.2022,ONAGA_EST_VALUE.2022,EHU_KEPT.2022,EHU_AVG_LBS_PIECE.2022,EHU_EST_LBS_KEPT.2022,EHU_AVG_PRICE_LB.2022,EHU_EST_VALUE.2022,OPAKAPAKA_KEPT.2022,OPAKAPAKA_AVG_LBS_PIECE.2022,OPAKAPAKA_EST_LBS_KEPT.2022,OPAKAPAKA_AVG_PRICE_LB.2022,OPAKAPAKA_EST_VALUE.2022,KALEKALE_KEPT.2022,KALEKALE_AVG_LBS_PIECE.2022,KALEKALE_EST_LBS_KEPT.2022,KALEKALE_AVG_PRICE_LB.2022,KALEKALE_EST_VALUE.2022,GINDAI_KEPT.2022,GINDAI_AVG_LBS_PIECE.2022,GINDAI_EST_LBS_KEPT.2022,GINDAI_AVG_PRICE_LB.2022,GINDAI_EST_VALUE.2022,HAPUUPUU_KEPT.2022,HAPUUPUU_AVG_LBS_PIECE.2022,HAPUUPUU_EST_LBS_KEPT.2022,HAPUUPUU_AVG_PRICE_LB.2022,HAPUUPUU_EST_VALUE.2022,LEHI_KEPT.2022,LEHI_AVG_LBS_PIECE.2022,LEHI_EST_LBS_KEPT.2022,LEHI_AVG_PRICE_LB.2022,LEHI_EST_VALUE.2022,YELLOW_KALEKALE_KEPT.2022,YELLOW_KALEKALE_AVG_LBS_PIECE.2022,YELLOW_KALEKALE_EST_LBS_KEPT.2022,YELLOW_KALEKALE_AVG_PRICE_LB.2022,YELLOW_KALEKALE_EST_VALUE.2022,UKU_KEPT.2022,UKU_AVG_LBS_PIECE.2022,UKU_EST_LBS_KEPT.2022,UKU_AVG_PRICE_LB.2022,UKU_EST_VALUE.2022,TAAPE_KEPT.2022,TAAPE_AVG_LBS_PIECE.2022,TAAPE_EST_LBS_KEPT.2022,TAAPE_AVG_PRICE_LB.2022,TAAPE_EST_VALUE.2022,WHITE_ULUA_KEPT.2022,WHITE_ULUA_AVG_LBS_PIECE.2022,WHITE_ULUA_EST_LBS_KEPT.2022,WHITE_ULUA_AVG_PRICE_LB.2022,WHITE_ULUA_EST_VALUE.2022,BLACK_ULUA_KEPT.2022,BLACK_ULUA_AVG_LBS_PIECE.2022,BLACK_ULUA_EST_LBS_KEPT.2022,BLACK_ULUA_AVG_PRICE_LB.2022,BLACK_ULUA_EST_VALUE.2022,BUTAGUCHI_KEPT.2022,BUTAGUCHI_AVG_LBS_PIECE.2022,BUTAGUCHI_EST_LBS_KEPT.2022,BUTAGUCHI_AVG_PRICE_LB.2022,BUTAGUCHI_EST_VALUE.2022,KAHALA_KEPT.2022,KAHALA_AVG_LBS_PIECE.2022,KAHALA_EST_LBS_KEPT.2022,KAHALA_AVG_PRICE_LB.2022,KAHALA_EST_VALUE.2022,ALL_SPECIES_KEPT.2022,ALL_SPECIES_AVG_LBS_PIECE.2022,ALL_SPECIES_EST_LBS_KEPT.2022,ALL_SPECIES_AVG_PRICE_LB.2022,ALL_SPECIES_EST_VALUE.2022,DEEP7_KEPT.2022,DEEP7_AVG_LBS_PIECE.2022,DEEP7_EST_LBS_KEPT.2022,DEEP7_AVG_PRICE_LB.2022,DEEP7_EST_VALUE.2022,NON_DEEP14_KEPT.2022,NON_DEEP14_AVG_LBS_PIECE.2022,NON_DEEP14_EST_LBS_KEPT.2022,NON_DEEP14_AVG_PRICE_LB.2022,NON_DEEP14_EST_VALUE.2022,DEEP8_14_KEPT.2022,DEEP8_14_AVG_LBS_PIECE.2022,DEEP8_14_EST_LBS_KEPT.2022,DEEP8_14_AVG_PRICE_LB.2022,DEEP8_14_EST_VALUE.2022,FISHING_DAYS.2021,DAYS_AT_SEA.2021,FISHERS.2021,VESSELS.2021,TRIPS.2021,HOURS_FISHED.2021,VESSEL.2021,ONAGA_KEPT.2021,ONAGA_AVG_LBS_PIECE.2021,ONAGA_EST_LBS_KEPT.2021,ONAGA_AVG_PRICE_LB.2021,ONAGA_EST_VALUE.2021,EHU_KEPT.2021,EHU_AVG_LBS_PIECE.2021,EHU_EST_LBS_KEPT.2021,EHU_AVG_PRICE_LB.2021,EHU_EST_VALUE.2021,OPAKAPAKA_KEPT.2021,OPAKAPAKA_AVG_LBS_PIECE.2021,OPAKAPAKA_EST_LBS_KEPT.2021,OPAKAPAKA_AVG_PRICE_LB.2021,OPAKAPAKA_EST_VALUE.2021,KALEKALE_KEPT.2021,KALEKALE_AVG_LBS_PIECE.2021,KALEKALE_EST_LBS_KEPT.2021,KALEKALE_AVG_PRICE_LB.2021,KALEKALE_EST_VALUE.2021,GINDAI_KEPT.2021,GINDAI_AVG_LBS_PIECE.2021,GINDAI_EST_LBS_KEPT.2021,GINDAI_AVG_PRICE_LB.2021,GINDAI_EST_VALUE.2021,HAPUUPUU_KEPT.2021,HAPUUPUU_AVG_LBS_PIECE.2021,HAPUUPUU_EST_LBS_KEPT.2021,HAPUUPUU_AVG_PRICE_LB.2021,HAPUUPUU_EST_VALUE.2021,LEHI_KEPT.2021,LEHI_AVG_LBS_PIECE.2021,LEHI_EST_LBS_KEPT.2021,LEHI_AVG_PRICE_LB.2021,LEHI_EST_VALUE.2021,YELLOW_KALEKALE_KEPT.2021,YELLOW_KALEKALE_AVG_LBS_PIECE.2021,YELLOW_KALEKALE_EST_LBS_KEPT.2021,YELLOW_KALEKALE_AVG_PRICE_LB.2021,YELLOW_KALEKALE_EST_VALUE.2021,UKU_KEPT.2021,UKU_AVG_LBS_PIECE.2021,UKU_EST_LBS_KEPT.2021,UKU_AVG_PRICE_LB.2021,UKU_EST_VALUE.2021,TAAPE_KEPT.2021,TAAPE_AVG_LBS_PIECE.2021,TAAPE_EST_LBS_KEPT.2021,TAAPE_AVG_PRICE_LB.2021,TAAPE_EST_VALUE.2021,WHITE_ULUA_KEPT.2021,WHITE_ULUA_AVG_LBS_PIECE.2021,WHITE_ULUA_EST_LBS_KEPT.2021,WHITE_ULUA_AVG_PRICE_LB.2021,WHITE_ULUA_EST_VALUE.2021,BLACK_ULUA_KEPT.2021,BLACK_ULUA_AVG_LBS_PIECE.2021,BLACK_ULUA_EST_LBS_KEPT.2021,BLACK_ULUA_AVG_PRICE_LB.2021,BLACK_ULUA_EST_VALUE.2021,BUTAGUCHI_KEPT.2021,BUTAGUCHI_AVG_LBS_PIECE.2021,BUTAGUCHI_EST_LBS_KEPT.2021,BUTAGUCHI_AVG_PRICE_LB.2021,BUTAGUCHI_EST_VALUE.2021,KAHALA_KEPT.2021,KAHALA_AVG_LBS_PIECE.2021,KAHALA_EST_LBS_KEPT.2021,KAHALA_AVG_PRICE_LB.2021,KAHALA_EST_VALUE.2021,ALL_SPECIES_KEPT.2021,ALL_SPECIES_AVG_LBS_PIECE.2021,ALL_SPECIES_EST_LBS_KEPT.2021,ALL_SPECIES_AVG_PRICE_LB.2021,ALL_SPECIES_EST_VALUE.2021,DEEP7_KEPT.2021,DEEP7_AVG_LBS_PIECE.2021,DEEP7_EST_LBS_KEPT.2021,DEEP7_AVG_PRICE_LB.2021,DEEP7_EST_VALUE.2021,NON_DEEP14_KEPT.2021,NON_DEEP14_AVG_LBS_PIECE.2021,NON_DEEP14_EST_LBS_KEPT.2021,NON_DEEP14_AVG_PRICE_LB.2021,NON_DEEP14_EST_VALUE.2021,DEEP8_14_KEPT.2021,DEEP8_14_AVG_LBS_PIECE.2021,DEEP8_14_EST_LBS_KEPT.2021,DEEP8_14_AVG_PRICE_LB.2021,DEEP8_14_EST_VALUE.2021
2011 - 2012,1389,21,24,1,1,10,616,HA3929,149,4.778301543180293,711.9669299338636,8.080810566953957,5753.269890731332,20,2.1081762114537446,42.163524229074895,5.8191925291919855,245.35766519823792,57,3.4084357826545837,194.28083961131128,6.105843887030919,1186.2484769079595,45,1.8043443282381337,81.19549477071602,4.116534019975031,334.2440164923572,5,2.1641107078039927,10.820553539019963,4.711713524959641,50.98334845735027,123,9.150827374872318,1125.551767109295,5.069924519961691,5706.462502553626,1,8.663313032886723,8.663313032886723,4.554674956204359,39.45857490864799,0,0,0,0,0,31,8.485121244069584,263.03875856615707,4.50717790296202,1185.562480231945,0,0,0,0,0,0,0,0,0,0,5,5.535714285714286,27.678571428571427,3.213548387096774,88.94642857142857,11,22.76892857142857,250.4582142857143,4.284739541668627,1073.1482142857144,6,17.674177215189875,106.04506329113923,1.8845057510778793,199.84253164556958,471,6.5891654584998856,3103.4969309534463,5.467739124329412,16969.111591610414,400,5.436606055565419,2174.6424222261676,6.1233167987305155,13316.024475249511,18,15.64632784198316,281.6339011556969,3.925619242177236,1105.5874616262454,53,12.211709576822303,647.220607571582,3.9360607881338305,2547.4996547346577,21,24,1,1,10,616,HA3929,149,4.778301543180293,711.9669299338636,8.080810566953957,5753.269890731332,20,2.1081762114537446,42.163524229074895,5.8191925291919855,245.35766519823792,57,3.4084357826545837,194.28083961131128,6.105843887030919,1186.2484769079595,45,1.8043443282381337,81.19549477071602,4.116534019975031,334.2440164923572,5,2.1641107078039927,10.820553539019963,4.711713524959641,50.98334845735027,123,9.150827374872318,1125.551767109295,5.069924519961691,5706.462502553626,1,8.663313032886723,8.663313032886723,4.554674956204359,39.45857490864799,0,0,0,0,0,31,8.485121244069584,263.03875856615707,4.50717790296202,1185.562480231945,0,0,0,0,0,0,0,0,0,0,5,5.535714285714286,27.678571428571427,3.213548387096774,88.94642857142857,11,22.76892857142857,250.4582142857143,4.284739541668627,1073.1482142857144,6,17.674177215189875,106.04506329113923,1.8845057510778793,199.84253164556958,471,6.5891654584998856,3103.4969309534463,5.467739124329412,16969.111591610414,400,5.436606055565419,2174.6424222261676,6.1233167987305155,13316.024475249511,18,15.64632784198316,281.6339011556969,3.925619242177236,1105.5874616262454,53,12.211709576822303,647.220607571582,3.9360607881338305,2547.4996547346577
2011 - 2012,1405,1,1,1,1,1,17.5,HA1177,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,6,2.1081762114537446,12.649057268722467,5.8191925291919855,73.60729955947137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.674177215189875,70.6967088607595,1.8845057510778793,133.22835443037974,34,3.3737603098630085,114.70785053534229,3.2319969731642315,370.73542572840137,9,2.9982179886959273,26.983961898263345,7.020649861588152,189.4449483661425,21,0.8108180845866398,17.027179776319436,2.8226707865457286,48.0621229318791,4,17.674177215189875,70.6967088607595,1.884505751077879,133.22835443037974,1,1,1,1,1,17.5,HA1177,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,6,2.1081762114537446,12.649057268722467,5.8191925291919855,73.60729955947137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.674177215189875,70.6967088607595,1.8845057510778793,133.22835443037974,34,3.3737603098630085,114.70785053534229,3.2319969731642315,370.73542572840137,9,2.9982179886959273,26.983961898263345,7.020649861588152,189.4449483661425,21,0.8108180845866398,17.027179776319436,2.8226707865457286,48.0621229318791,4,17.674177215189875,70.6967088607595,1.884505751077879,133.22835443037974
2011 - 2012,1409,18,18,1,1,18,162,HA4925,2,4.778301543180293,9.556603086360585,8.080810566953957,77.22509920444742,180,2.1081762114537446,379.47171806167404,5.8191925291919855,2208.218986784141,1,3.4084357826545837,3.4084357826545837,6.105843887030919,20.811376787858936,1,1.8043443282381337,1.8043443282381337,4.116534019975031,7.427644810941271,7,2.1641107078039927,15.14877495462795,4.711713524959641,71.37668784029039,0,0,0,0,0,5,8.663313032886723,43.31656516443362,4.554674956204359,197.29287454323995,0,0,0,0,0,0,0,0,0,0,3,0.6064877300613497,1.819463190184049,1.9000897756872264,3.4571434049079754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4.929537389248475,1227.4548099228703,4.177248365950888,5127.383599028867,196,2.3097267417244334,452.70644137798894,5.704254311271825,2582.352669970919,50,15.458578107093945,772.9289053546972,3.288237466661583,2541.57378565304,3,0.6064877300613497,1.819463190184049,1.9000897756872266,3.4571434049079754,18,18,1,1,18,162,HA4925,2,4.778301543180293,9.556603086360585,8.080810566953957,77.22509920444742,180,2.1081762114537446,379.47171806167404,5.8191925291919855,2208.218986784141,1,3.4084357826545837,3.4084357826545837,6.105843887030919,20.811376787858936,1,1.8043443282381337,1.8043443282381337,4.116534019975031,7.427644810941271,7,2.1641107078039927,15.14877495462795,4.711713524959641,71.37668784029039,0,0,0,0,0,5,8.663313032886723,43.31656516443362,4.554674956204359,197.29287454323995,0,0,0,0,0,0,0,0,0,0,3,0.6064877300613497,1.819463190184049,1.9000897756872264,3.4571434049079754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,4.929537389248475,1227.4548099228703,4.177248365950888,5127.383599028867,196,2.3097267417244334,452.70644137798894,5.704254311271825,2582.352669970919,50,15.458578107093945,772.9289053546972,3.288237466661583,2541.57378565304,3,0.6064877300613497,1.819463190184049,1.9000897756872266,3.4571434049079754
2011 - 2012,1420,4,4,1,1,4,16,HA9743,0,0,0,0,0,26,2.1081762114537446,54.81258149779736,5.8191925291919855,318.96496475770925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.8392243680865255,107.49828230642271,4.954706434720067,532.6224310649869,26,2.1081762114537446,54.81258149779736,5.8191925291919855,318.96496475770925,2,26.34285040431267,52.68570080862534,4.055321710218176,213.65746630727764,0,0,0,0,0,4,4,1,1,4,16,HA9743,0,0,0,0,0,26,2.1081762114537446,54.81258149779736,5.8191925291919855,318.96496475770925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.8392243680865255,107.49828230642271,4.954706434720067,532.6224310649869,26,2.1081762114537446,54.81258149779736,5.8191925291919855,318.96496475770925,2,26.34285040431267,52.68570080862534,4.055321710218176,213.65746630727764,0,0,0,0,0
2011 - 2012,1437,5,7,1,2,5,74,HA8794,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,6,2.1081762114537446,12.649057268722467,5.8191925291919855,73.60729955947137,73,3.4084357826545837,248.8158121337846,6.105843887030919,1519.2305055137022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3.586541897501644,301.2695193901381,5.987609984287235,1803.8843822618076,82,3.3634118784396088,275.79977403204794,6.195347548331553,1708.6754538798446,2,12.734872679045093,25.469745358090186,3.738118581217805,95.20892838196286,0,0,0,0,0,5,7,1,2,5,74,HA8794,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,6,2.1081762114537446,12.649057268722467,5.8191925291919855,73.60729955947137,73,3.4084357826545837,248.8158121337846,6.105843887030919,1519.2305055137022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,3.586541897501644,301.2695193901381,5.987609984287235,1803.8843822618076,82,3.3634118784396088,275.79977403204794,6.195347548331553,1708.6754538798446,2,12.734872679045093,25.469745358090186,3.738118581217805,95.20892838196286,0,0,0,0,0
2011 - 2012,1530,15,16,1,1,7,570.5,HA2777,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,1,2.1081762114537446,2.1081762114537446,5.8191925291919855,12.267883259911894,87,3.4084357826545837,296.5339130909488,6.105843887030919,1810.589780543727,17,1.8043443282381337,30.673853580048274,4.116534019975031,126.26996178600162,12,2.1641107078039927,25.96932849364791,4.711713524959641,122.36003629764065,2,9.150827374872318,18.301654749744635,5.069924519961691,92.78800817160368,44,8.663313032886723,381.18577344701583,4.554674956204359,1736.1772959805114,0,0,0,0,0,3,8.485121244069584,25.45536373220875,4.50717790296202,114.7318529256721,3,0.6064877300613497,1.819463190184049,1.9000897756872264,3.4571434049079754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,8.224486655993141,2311.0807503340725,3.6913328572593644,8530.968309487787,166,4.6331783385686744,769.1076042024,5.2220139196402116,4016.2906148460675,109,13.896314855131003,1514.6983192092794,2.9025507208631787,4396.488698311139,6,4.545804487065467,27.274826922392798,4.333262926539277,118.18899633058008,15,16,1,1,7,570.5,HA2777,3,4.778301543180293,14.33490462954088,8.080810566953957,115.83764880667114,1,2.1081762114537446,2.1081762114537446,5.8191925291919855,12.267883259911894,87,3.4084357826545837,296.5339130909488,6.105843887030919,1810.589780543727,17,1.8043443282381337,30.673853580048274,4.116534019975031,126.26996178600162,12,2.1641107078039927,25.96932849364791,4.711713524959641,122.36003629764065,2,9.150827374872318,18.301654749744635,5.069924519961691,92.78800817160368,44,8.663313032886723,381.18577344701583,4.554674956204359,1736.1772959805114,0,0,0,0,0,3,8.485121244069584,25.45536373220875,4.50717790296202,114.7318529256721,3,0.6064877300613497,1.819463190184049,1.9000897756872264,3.4571434049079754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,8.224486655993141,2311.0807503340725,3.6913328572593644,8530.968309487787,166,4.6331783385686744,769.1076042024,5.2220139196402116,4016.2906148460675,109,13.896314855131003,1514.6983192092794,2.9025507208631787,4396.488698311139,6,4.545804487065467,27.274826922392798,4.333262926539277,118.18899633058008
2011 - 2012,1608,6,6,1,1,6,250,HA3578,19,4.778301543180293,90.78772932042556,8.080810566953957,733.6384424422505,53,2.1081762114537446,111.73333920704847,5.8191925291919855,650.1978127753305,51,3.4084357826545837,173.83022491538378,6.105843887030919,1061.3802161808057,1,1.8043443282381337,1.8043443282381337,4.116534019975031,7.427644810941271,5,2.1641107078039927,10.820553539019963,4.711713524959641,50.98334845735027,13,9.150827374872318,118.96075587334015,5.069924519961691,603.122053115424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3.7994111530656713,581.3099064190477,6.017223123897993,3497.871411055672,142,3.577020754813071,507.936947183456,6.116407823863245,3106.7495177821024,11,6.670269021417422,73.37295923559164,5.33059995601002,391.12189327356975,0,0,0,0,0,6,6,1,1,6,250,HA3578,19,4.778301543180293,90.78772932042556,8.080810566953957,733.6384424422505,53,2.1081762114537446,111.73333920704847,5.8191925291919855,650.1978127753305,51,3.4084357826545837,173.83022491538378,6.105843887030919,1061.3802161808057,1,1.8043443282381337,1.8043443282381337,4.116534019975031,7.427644810941271,5,2.1641107078039927,10.820553539019963,4.711713524959641,50.98334845735027,13,9.150827374872318,118.96075587334015,5.069924519961691,603.122053115424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,3.7994111530656713,581.3099064190477,6.017223123897993,3497.871411055672,142,3.577020754813071,507.936947183456,6.116407823863245,3106.7495177821024,11,6.670269021417422,73.37295923559164,5.33059995601002,391.12189327356975,0,0,0,0,0
2011 - 2012,1609,8,9,1,1,7,365,HA2691,0,0,0,0,0,25,2.1081762114537446,52.70440528634362,5.8191925291919855,306.6970814977974,15,3.4084357826545837,51.126536739818754,6.105843887030919,312.170651817884,5,1.8043443282381337,9.021721641190668,4.116534019975031,37.13822405470635,12,2.1641107078039927,25.96932849364791,4.711713524959641,122.36003629764065,2,9.150827374872318,18.301654749744635,5.069924519961691,92.78800817160368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6064877300613497,2.425950920245399,1.9000897756872264,4.609524539877301,1,11.098620689655172,11.098620689655172,2.9482072950972475,32.72103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,4.648272810466511,804.1511962107064,3.9161229338737686,3149.1549417827723,59,2.6631126595041623,157.12364691074558,5.544385068496361,871.1540018396321,109,5.811953923762021,633.5029776900602,3.5369531949015505,2240.670380920504,5,2.704914321980114,13.52457160990057,2.760202696202838,37.33055902263592,8,9,1,1,7,365,HA2691,0,0,0,0,0,25,2.1081762114537446,52.70440528634362,5.8191925291919855,306.6970814977974,15,3.4084357826545837,51.126536739818754,6.105843887030919,312.170651817884,5,1.8043443282381337,9.021721641190668,4.116534019975031,37.13822405470635,12,2.1641107078039927,25.96932849364791,4.711713524959641,122.36003629764065,2,9.150827374872318,18.301654749744635,5.069924519961691,92.78800817160368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6064877300613497,2.425950920245399,1.9000897756872264,4.609524539877301,1,11.098620689655172,11.098620689655172,2.9482072950972475,32.72103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,4.648272810466511,804.1511962107064,3.9161229338737686,3149.1549417827723,59,2.6631126595041623,157.12364691074558,5.544385068496361,871.1540018396321,109,5.811953923762021,633.5029776900602,3.5369531949015505,2240.670380920504,5,2.704914321980114,13.52457160990057,2.760202696202838,37.33055902263592
2011 - 2012,1665,1,1,1,1,1,6,HA1784,0,0,0,0,0,0,0,0,0,0,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,HA1784,0,0,0,0,0,0,0,0,0,0,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,2,3.4084357826545837,6.816871565309167,6.105843887030919,41.62275357571787,0,0,0,0,0,0,0,0,0,0
2011 - 2012,1687,10,14,1,1,8,167,HA7968,124,4.778301543180293,592.5093913543564,8.080810566953957,4787.95615067574,37,2.1081762114537446,78.00251982378855,5.8191925291919855,453.91168061674006,282,3.4084357826545837,961.1788907085926,6.105843887030919,5868.80825417622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.485121244069584,16.970242488139167,4.50717790296202,76.48790195044806,6,0.6064877300613497,3.638926380368098,1.9000897756872264,6.914286809815951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.674177215189875,35.34835443037975,1.8845057510778793,66.61417721518987,465,3.999973310518325,1859.9875893910212,6.488315092673741,12068.185548431611,443,3.6832749478255926,1631.6908018867375,6.809302395172746,11110.6760854687,12,14.361605350449729,172.33926420539674,4.68548534607339,807.4930969874569,10,5.595752329888702,55.95752329888702,2.6808971722027173,150.01636597545388,10,14,1,1,8,167,HA7968,124,4.778301543180293,592.5093913543564,8.080810566953957,4787.95615067574,37,2.1081762114537446,78.00251982378855,5.8191925291919855,453.91168061674006,282,3.4084357826545837,961.1788907085926,6.105843887030919,5868.80825417622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.485121244069584,16.970242488139167,4.50717790296202,76.48790195044806,6,0.6064877300613497,3.638926380368098,1.9000897756872264,6.914286809815951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.674177215189875,35.34835443037975,1.8845057510778793,66.61417721518987,465,3.999973310518325,1859.9875893910212,6.488315092673741,12068.185548431611,443,3.6832749478255926,1631.6908018867375,6.809302395172746,11110.6760854687,12,14.361605350449729,172.33926420539674,4.68548534607339,807.4930969874569,10,5.595752329888702,55.95752329888702,2.6808971722027173,150.01636597545388
2011 - 2012,1713,5,5,1,1,5,68,HA8546,21,4.778301543180293,100.34433240678615,8.080810566953957,810.863541646698,0,0,0,0,0,62,3.4084357826545837,211.3230185245842,6.105843887030919,1290.305360847254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.663313032886723,17.326626065773446,4.554674956204359,78.91714981729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3.870517376436986,328.9939769971438,6.626522686554151,2180.086052311248,85,3.870517376436986,328.9939769971438,6.626522686554151,2180.086052311248,0,0,0,0,0,0,0,0,0,0,5,5,1,1,5,68,HA8546,21,4.778301543180293,100.34433240678615,8.080810566953957,810.863541646698,0,0,0,0,0,62,3.4084357826545837,211.3230185245842,6.105843887030919,1290.305360847254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.663313032886723,17.326626065773446,4.554674956204359,78.91714981729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3.870517376436986,328.9939769971438,6.626522686554151,2180.086052311248,85,3.870517376436986,328.9939769971438,6.626522686554151,2180.086052311248,0,0,0,0,0,0,0,0,0,0
2011 - 2012,1746,2,2,1,1,2,19,HA3100,0,0,0,0,0,10,2.1081762114537446,21.081762114537447,5.8191925291919855,122.67883259911896,6,3.4084357826545837,20.450614695927506,6.105843887030919,124.86826072715363,6,1.8043443282381337,10.826065969428802,4.116534019975031,44.56586886564763,2,2.1641107078039927,4.3282214156079855,4.711713524959641,20.39333938294011,1,9.150827374872318,9.150827374872318,5.069924519961691,46.39400408580184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.545397768257182,92.18034197468673,5.052368312347908,465.72903881430096,25,2.633499662814962,65.83749157037406,5.451305891219013,358.9003056606622,1,26.34285040431267,26.34285040431267,4.055321710218176,106.82873315363882,0,0,0,0,0,2,2,1,1,2,19,HA3100,0,0,0,0,0,10,2.1081762114537446,21.081762114537447,5.8191925291919855,122.67883259911896,6,3.4084357826545837,20.450614695927506,6.105843887030919,124.86826072715363,6,1.8043443282381337,10.826065969428802,4.116534019975031,44.56586886564763,2,2.1641107078039927,4.3282214156079855,4.711713524959641,20.39333938294011,1,9.150827374872318,9.150827374872318,5.069924519961691,46.39400408580184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.545397768257182,92.18034197468673,5.052368312347908,465.72903881430096,25,2.633499662814962,65.83749157037406,5.451305891219013,358.9003056606622,1,26.34285040431267,26.34285040431267,4.055321710218176,106.82873315363882,0,0,0,0,0
